shot_id,episode,scene_id,beat,start_time_sec,duration_sec,location_id,location_name,characters,action,dialogue,emotion,shot_type,camera,movement,composition,props,wardrobe,lighting,style_keywords,continuity_notes,storyboard_prompt,video_prompt,negative_prompt,seed,reference_pack,output_type,output_path,priority
S0183,1,SC05,escalation_2,631,3,L4,废井深处,C1,黑影逼近,……,痛苦,WS,eye-level,handheld slight,two-shot,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 黑影逼近, emotion 痛苦. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100184,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0183.png,mid
S0184,1,SC05,escalation_2,634,5,L4,废井深处,C1,呼吸急促,再来！,痛苦,WS,eye-level,slow push-in,rule-of-thirds,lost_artifact,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 呼吸急促, emotion 痛苦. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100185,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0184.png,mid
S0185,1,SC05,escalation_2,639,3,L4,废井深处,C1,石壁滑落碎屑,我不会按你们的结局走。,决绝,MS,eye-level,handheld slight,diagonal,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 石壁滑落碎屑, emotion 决绝. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100186,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0185.png,mid
S0186,1,SC05,escalation_2,642,5,L4,废井深处,C1,绳结收紧,我不会按你们的结局走。,紧张,MCU,eye-level,static,diagonal,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 绳结收紧, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100187,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0186.png,mid
S0187,1,SC05,escalation_2,647,3,L4,废井深处,C1,绳结收紧,……,紧张,WS,eye-level,static,rule-of-thirds,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 绳结收紧, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100188,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0187.png,mid
S0188,1,SC05,escalation_2,650,5,L4,废井深处,C1,黑影逼近,……,紧张,WS,eye-level,handheld slight,two-shot,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 黑影逼近, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100189,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0188.png,mid
S0189,1,SC05,escalation_2,655,5,L4,废井深处,C1,石壁滑落碎屑,我不会按你们的结局走。,痛苦,MCU,eye-level,static,two-shot,lost_artifact,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 石壁滑落碎屑, emotion 痛苦. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100190,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0189.png,mid
S0190,1,SC05,escalation_2,660,4,L4,废井深处,C1,绳结收紧,我不会按你们的结局走。,痛苦,MCU,eye-level,static,diagonal,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 绳结收紧, emotion 痛苦. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100191,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0190.png,mid
S0191,1,SC05,escalation_2,664,3,L4,废井深处,C1,绳结收紧,再来！,紧张,CU,eye-level,handheld slight,rule-of-thirds,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 绳结收紧, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100192,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0191.png,mid
S0192,1,SC05,escalation_2,667,3,L4,废井深处,C1,呼吸急促,我不会按你们的结局走。,痛苦,MCU,eye-level,slow push-in,over-shoulder,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 呼吸急促, emotion 痛苦. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100193,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0192.png,mid
S0193,1,SC05,escalation_2,670,3,L4,废井深处,C1,绳结收紧,我不会按你们的结局走。,紧张,CU,eye-level,static,rule-of-thirds,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 绳结收紧, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100194,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0193.png,mid
S0194,1,SC05,escalation_2,673,3,L4,废井深处,C1,呼吸急促,……,痛苦,WS,eye-level,static,rule-of-thirds,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 呼吸急促, emotion 痛苦. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100195,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0194.png,mid
S0195,1,SC05,escalation_2,676,3,L4,废井深处,C1,黑影逼近,再来！,决绝,MS,eye-level,static,two-shot,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 黑影逼近, emotion 决绝. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100196,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0195.png,mid
S0196,1,SC05,escalation_2,679,5,L4,废井深处,C1,绳结收紧,再来！,紧张,WS,eye-level,static,diagonal,lost_artifact,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 绳结收紧, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100197,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0196.png,mid
S0197,1,SC05,escalation_2,684,4,L4,废井深处,C1,黑影逼近,再来！,决绝,WS,eye-level,handheld slight,rule-of-thirds,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 黑影逼近, emotion 决绝. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100198,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0197.png,mid
S0198,1,SC05,escalation_2,688,4,L4,废井深处,C1,呼吸急促,我不会按你们的结局走。,紧张,CU,eye-level,static,two-shot,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 呼吸急促, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100199,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0198.png,mid
S0199,1,SC05,escalation_2,692,3,L4,废井深处,C1,石壁滑落碎屑,……,痛苦,CU,eye-level,static,diagonal,lost_artifact,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 石壁滑落碎屑, emotion 痛苦. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100200,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0199.png,mid
S0200,1,SC05,escalation_2,695,4,L4,废井深处,C1,手抓到法器,再来！,决绝,WS,eye-level,slow push-in,diagonal,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 手抓到法器, emotion 决绝. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100201,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0200.png,mid
S0201,1,SC05,escalation_2,699,4,L4,废井深处,C1,呼吸急促,再来！,决绝,MCU,eye-level,slow push-in,over-shoulder,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 呼吸急促, emotion 决绝. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100202,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0201.png,mid
S0202,1,SC05,escalation_2,703,4,L4,废井深处,C1,黑影逼近,再来！,紧张,CU,eye-level,static,center,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 黑影逼近, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100203,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0202.png,mid
S0203,1,SC05,escalation_2,707,3,L4,废井深处,C1,手抓到法器,我不会按你们的结局走。,决绝,WS,eye-level,slow push-in,diagonal,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 手抓到法器, emotion 决绝. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100204,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0203.png,mid
S0204,1,SC05,escalation_2,710,3,L4,废井深处,C1,呼吸急促,……,痛苦,MS,eye-level,handheld slight,diagonal,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 呼吸急促, emotion 痛苦. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100205,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0204.png,mid
S0205,1,SC05,escalation_2,713,4,L4,废井深处,C1,手抓到法器,再来！,决绝,WS,eye-level,slow push-in,center,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 手抓到法器, emotion 决绝. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100206,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0205.png,mid
S0206,1,SC05,escalation_2,717,3,L4,废井深处,C1,石壁滑落碎屑,我不会按你们的结局走。,决绝,WS,eye-level,static,rule-of-thirds,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 石壁滑落碎屑, emotion 决绝. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100207,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0206.png,mid
S0207,1,SC05,escalation_2,720,3,L4,废井深处,C1,呼吸急促,我不会按你们的结局走。,决绝,WS,eye-level,static,two-shot,rope,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 呼吸急促, emotion 决绝. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100208,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0207.png,mid
S0208,1,SC05,escalation_2,723,3,L4,废井深处,C1,手抓到法器,我不会按你们的结局走。,痛苦,MCU,eye-level,static,center,lost_artifact,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 手抓到法器, emotion 痛苦. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100209,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0208.png,mid
S0209,1,SC05,escalation_2,726,3,L4,废井深处,C1,黑影逼近,再来！,紧张,WS,eye-level,static,over-shoulder,lost_artifact,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 黑影逼近, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100210,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0209.png,mid
S0210,1,SC05,escalation_2,729,5,L4,废井深处,C1,黑影逼近,再来！,紧张,CU,eye-level,static,rule-of-thirds,,C1:dark-blue hanfu,low light,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 废井深处, low light, characters C1, 黑影逼近, emotion 紧张. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100211,refpacks/C1,storyboard,episodes/ep0001/storyboard/S0210.png,mid
S0211,1,SC06,cliffhanger,734,5,L1,外门院深夜,C1|C2,C2伸手索要,你敢？,对峙,MCU,eye-level,slow push-in,center,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100212,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0211.png,mid
S0212,1,SC06,cliffhanger,739,5,L1,外门院深夜,C1|C2,灯影拉长,你敢？,凝固,MS,eye-level,static,diagonal,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 灯影拉长, emotion 凝固. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100213,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0212.png,mid
S0213,1,SC06,cliffhanger,744,3,L1,外门院深夜,C1|C2,C2伸手索要,你敢？,凝固,MS,eye-level,static,two-shot,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 凝固. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100214,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0213.png,mid
S0214,1,SC06,cliffhanger,747,4,L1,外门院深夜,C1|C2,灯影拉长,不。,对峙,MCU,eye-level,handheld slight,two-shot,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 灯影拉长, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100215,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0214.png,mid
S0215,1,SC06,cliffhanger,751,4,L1,外门院深夜,C1|C2,C2伸手索要,东西给我。,对峙,MS,eye-level,slow push-in,rule-of-thirds,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100216,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0215.png,mid
S0216,1,SC06,cliffhanger,755,3,L1,外门院深夜,C1|C2,C1护住法器,东西给我。,对峙,MS,eye-level,handheld slight,center,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C1护住法器, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100217,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0216.png,mid
S0217,1,SC06,cliffhanger,758,3,L1,外门院深夜,C1|C2,C2伸手索要,……,对峙,WS,eye-level,handheld slight,diagonal,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100218,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0217.png,mid
S0218,1,SC06,cliffhanger,761,3,L1,外门院深夜,C1|C2,符文一闪,东西给我。,对峙,WS,eye-level,slow push-in,over-shoulder,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 符文一闪, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100219,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0218.png,mid
S0219,1,SC06,cliffhanger,764,3,L1,外门院深夜,C1|C2,C2伸手索要,东西给我。,凝固,CU,eye-level,slow push-in,two-shot,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 凝固. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100220,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0219.png,mid
S0220,1,SC06,cliffhanger,767,2,L1,外门院深夜,C1|C2,众人惊住,你敢？,爆发,CU,eye-level,slow push-in,two-shot,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 众人惊住, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100221,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0220.png,mid
S0221,1,SC06,cliffhanger,769,4,L1,外门院深夜,C1|C2,众人惊住,……,爆发,WS,eye-level,handheld slight,two-shot,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 众人惊住, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100222,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0221.png,mid
S0222,1,SC06,cliffhanger,773,4,L1,外门院深夜,C1|C2,灯影拉长,东西给我。,对峙,MCU,eye-level,slow push-in,rule-of-thirds,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 灯影拉长, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100223,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0222.png,mid
S0223,1,SC06,cliffhanger,777,5,L1,外门院深夜,C1|C2,C1护住法器,东西给我。,对峙,MS,eye-level,static,diagonal,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C1护住法器, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100224,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0223.png,mid
S0224,1,SC06,cliffhanger,782,3,L1,外门院深夜,C1|C2,C2伸手索要法器，C1第一次拒绝,东西给我。,对峙,MCU,eye-level,slow push-in,diagonal,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要法器，C1第一次拒绝, emotion 对峙. cinematic realism","Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要法器，C1第一次拒绝, emotion 对峙. 3s video, slight camera move, cinematic realistic",blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,223409,refpacks/C1;refpacks/C2,video,episodes/ep0001/clips/S0224.mp4,high
S0225,1,SC06,cliffhanger,785,3,L1,外门院深夜,C1|C2,C1护住法器,不。,爆发,WS,eye-level,slow push-in,over-shoulder,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C1护住法器, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100226,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0225.png,mid
S0226,1,SC06,cliffhanger,788,4,L1,外门院深夜,C1|C2,C1护住法器,你敢？,爆发,MCU,eye-level,static,rule-of-thirds,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C1护住法器, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100227,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0226.png,mid
S0227,1,SC06,cliffhanger,792,4,L1,外门院深夜,C1|C2,符文一闪,不。,对峙,WS,eye-level,static,rule-of-thirds,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 符文一闪, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100228,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0227.png,mid
S0228,1,SC06,cliffhanger,796,2,L1,外门院深夜,C1|C2,众人惊住,你敢？,凝固,WS,eye-level,static,rule-of-thirds,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 众人惊住, emotion 凝固. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100229,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0228.png,mid
